1,2,3,4,5,6,7,9,10
2325,106,No,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,0.069
1676,105,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.068
5115,105,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,0.068
15233,105,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.068
4184,104,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,0.067
4648,104,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.067
5904,104,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,0.067
6506,104,No,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,0.067
14809,103,No,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,0.067
2238,103,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.067
14341,102,No,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,0.066
4900,102,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.066
4670,102,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,0.066
15087,102,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.066
7865,101,No,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,0.065
7298,100,No,Firmicutes,Bacilli,Bacillales,Bacillales_unclassified,Gemella,0.065
1784,99,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Unknown,0.064
15295,99,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.064
15299,99,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.064
6438,97,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.063
2239,96,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.062
6293,96,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.062
6328,96,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.062
6385,96,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.062
4447,96,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.062
6472,96,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.062
6526,95,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.061
6148,95,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.061
5068,94,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.061
713,94,Yes,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Unknown,0.061
4714,93,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.060
15103,93,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.060
1832,92,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.059
2326,91,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,0.059
15447,91,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.059
6486,90,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.058
17008,89,No,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,0.058
16987,89,No,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,0.058
8640,89,No,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,0.058
13947,88,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.057
5275,87,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,0.056
15256,86,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.056
14454,83,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.054
4862,83,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,0.054
1846,82,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.053
1701,82,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.053
4123,82,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.053
6487,82,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.053
4181,82,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.053
1536,81,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.052
6358,81,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.052
4582,81,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,0.052
6502,81,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.052
6956,81,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,0.052
3934,80,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,0.052
1860,79,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.051
1662,79,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.051
14263,79,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.051
972,78,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,0.050
1614,78,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.050
2076,78,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.050
4643,78,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.050
13165,78,No,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,0.050
2495,77,No,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,0.050
5191,77,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.050
4196,77,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.050
4788,76,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.049
15120,76,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.049
1617,75,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.048
4448,75,Yes,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,0.048
14237,75,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.048
6601,75,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.048
1404,75,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.048
15224,74,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.048
5862,74,No,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,0.048
3663,73,Yes,Actinobacteria,Actinobacteria,Corynebacteriales,Unknown,Unknown,0.047
1948,73,No,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,0.047
15340,73,Yes,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unknown,0.047
1543,72,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.047
6493,72,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.047
14317,72,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.047
8655,71,No,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,0.046
8767,71,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.046
15377,71,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.046
6602,70,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.045
4498,70,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.045
15095,70,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.045
1895,69,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.045
4655,69,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.045
4699,69,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,0.045
4260,69,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.045
6067,69,No,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,0.045
14250,69,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.045
15390,69,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.045
2304,68,No,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,0.044
2524,68,Yes,Bacteroidetes,Flavobacteriia,Flavobacteriales,Unknown,Unknown,0.044
749,67,Yes,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Unknown,0.043
14230,67,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,0.043
6465,67,No,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,0.043
1468,66,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.043
4420,66,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.043
3996,66,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.043
5967,66,No,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,0.043
1853,65,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.042
3922,65,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XIII_Incertae_Sedis,Unknown,0.042
13979,65,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.042
1522,64,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.041
8653,64,No,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,0.041
19694,64,Yes,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Unknown,Unknown,0.041
3983,64,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.041
15355,64,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.041
17278,63,No,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,0.041
1797,63,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,0.041
7852,63,No,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,0.041
4394,63,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.041
1705,62,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.040
4811,62,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,0.040
4760,62,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,0.040
15119,62,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.040
4423,61,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.039
15266,61,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.039
6305,60,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.039
17249,59,No,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,0.038
1862,59,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.038
4950,59,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.038
5266,59,Yes,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unknown,0.038
6973,59,Yes,Firmicutes,Negativicutes,Selenomonadales,Unknown,Unknown,0.038
14441,58,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.037
1883,58,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.037
1585,58,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.037
2311,58,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.037
6422,58,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.037
4810,58,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,0.037
9224,58,No,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,0.037
14816,57,Yes,Actinobacteria,Coriobacteriia,Eggerthellales,Unknown,Unknown,0.037
1672,57,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.037
6428,57,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.037
6836,57,Yes,Firmicutes,Erysipelotrichia,Erysipelotrichales,Unknown,Unknown,0.037
4121,57,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.037
1600,56,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.036
2502,56,No,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,0.036
6271,56,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.036
3957,56,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.036
4921,56,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.036
15019,56,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.036
14741,55,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,0.036
15159,55,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Flavonifractor,0.036
4953,55,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,0.036
5906,55,No,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,0.036
9243,55,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.036
15892,54,No,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,0.035
1786,54,No,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,0.035
2312,54,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.035
7967,54,No,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,0.035
4712,54,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.035
9422,54,No,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,0.035
19880,53,Yes,Candidatus_Saccharibacteria,Candidatus_Saccharibacteria_unclassified,Candidatus_Saccharibacteria_unclassified,Unknown,Unknown,0.034
4742,53,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,0.034
6179,53,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.034
15154,53,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.034
3989,53,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,Unknown,0.034
13999,53,No,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,0.034
4479,53,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.034
17138,52,No,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,0.034
4651,52,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.034
14912,52,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.034
4583,52,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,0.034
15196,52,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.034
6790,52,No,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,0.034
14005,52,Yes,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unknown,Unknown,0.034
14770,52,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.034
14334,51,No,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,0.033
1557,51,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.033
5051,51,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.033
4617,51,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.033
5239,51,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.033
7088,50,No,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,0.032
4289,50,Yes,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Unknown,0.032
9274,50,Yes,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Unknown,0.032
12451,50,No,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,0.032
1928,49,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.032
4658,49,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.032
4703,49,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.032
14238,49,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.032
4483,49,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,0.032
4372,49,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.032
15097,49,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.032
11355,49,No,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,0.032
1437,49,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.032
2121,48,No,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,0.031
2134,48,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.031
2241,48,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.031
14906,48,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.031
14924,48,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.031
6503,48,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.031
5820,48,Yes,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Unknown,0.031
16958,47,No,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,0.030
5099,47,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.030
5058,47,No,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,0.030
4575,47,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,0.030
3546,47,No,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,0.030
8007,46,No,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,0.030
8018,46,No,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,0.030
4893,46,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.030
9467,46,No,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,0.030
3926,46,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.030
14193,46,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.030
1785,45,No,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,0.029
2036,45,No,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,0.029
4166,45,No,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Monoglobus,0.029
4350,45,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.029
9247,45,No,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,0.029
17234,44,No,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,0.028
14370,44,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Unknown,Unknown,0.028
1636,44,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,0.028
2048,44,No,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,0.028
8599,44,No,Candidatus_Melainabacteria,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,Candidatus_Melainabacteria_unclassified,0.028
4750,44,Yes,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Unknown,0.028
5193,44,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,0.028
15339,44,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,0.028
4930,44,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.028
6452,44,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.028
15238,44,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.028
6055,44,Yes,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Unknown,0.028
9297,44,Yes,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Unknown,0.028
14291,44,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,0.028
4274,43,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.028
4494,43,No,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,0.028
6289,43,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.028
14240,43,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.028
15272,43,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.028
15028,43,Yes,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Unknown,0.028
16986,42,No,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,0.027
1910,42,No,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,0.027
2321,42,Yes,Bacteroidetes,Bacteroidia,Bacteroidales,Unknown,Unknown,0.027
6817,42,No,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,0.027
7082,42,No,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,0.027
4041,42,No,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,0.027
4418,42,No,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,0.027
4957,42,Yes,Firmicutes,Clostridia,Clostridiales,Unknown,Unknown,0.027
4891,42,No,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.027
